ticker,date,B&H,Opt Stp,Stress,StressVol,,date, B&H , Opt Stp , Stress , StressVol , B&H , Opt Stp , Stress , StressVol 
FTV,2/1/23,-2.726055145,3.189949036,3.647071838,3.189949036,,2/1/23," $1,211 "," $2,349 "," $2,263 "," $2,480 ",-0.225%,0.136%,0.161%,0.129%
BDX,2/2/23,4.857543945,-13.60369873,4.857543945,-13.60369873,,2/2/23," $1,216 "," $2,335 "," $2,268 "," $2,466 ",0.401%,-0.579%,0.215%,-0.549%
CMS,2/2/23,-0.676647186,-3.360118866,-0.676647186,-3.360118866,,2/2/23," $1,215 "," $2,332 "," $2,267 "," $2,463 ",-0.056%,-0.144%,-0.030%,-0.136%
EL,2/2/23,-63.52111816,-25.0448761,-30.77333069,-25.0448761,,2/2/23," $1,152 "," $2,307 "," $2,236 "," $2,438 ",-5.227%,-1.074%,-1.357%,-1.017%
SWK,2/2/23,-8.429931641,-5.183235168,-7.680267334,-5.183235168,,2/2/23," $1,143 "," $2,302 "," $2,228 "," $2,433 ",-0.732%,-0.225%,-0.343%,-0.213%
LYB,2/3/23,-2.193611145,-7.508300781,-7.508300781,-5.421714783,,2/3/23," $1,141 "," $2,294 "," $2,221 "," $2,427 ",-0.192%,-0.326%,-0.337%,-0.223%
VFC,2/7/23,-8.75951004,-2.342748642,-3.208345413,-2.342748642,,2/7/23," $1,132 "," $2,292 "," $2,218 "," $2,425 ",-0.768%,-0.102%,-0.144%,-0.097%
XYL,2/7/23,-1.09160614,-9.393051147,-9.393051147,-6.251693726,,2/7/23," $1,131 "," $2,282 "," $2,208 "," $2,419 ",-0.096%,-0.410%,-0.424%,-0.258%
CVS,2/8/23,-17.32794189,-5.130989075,-8.056221008,-5.130989075,,2/8/23," $1,114 "," $2,277 "," $2,200 "," $2,414 ",-1.532%,-0.225%,-0.365%,-0.212%
D,2/8/23,-2.198722839,-2.990550995,-2.372135162,-1.69833374,,2/8/23," $1,112 "," $2,274 "," $2,198 "," $2,412 ",-0.197%,-0.131%,-0.108%,-0.070%
FRT,2/8/23,-10.99084473,-10.92456818,-10.99084473,-10.92456818,,2/8/23," $1,101 "," $2,263 "," $2,187 "," $2,401 ",-0.989%,-0.480%,-0.500%,-0.453%
BAX,2/9/23,6.686294556,5.232307434,6.686294556,5.232307434,,2/9/23," $1,107 "," $2,268 "," $2,194 "," $2,406 ",0.607%,0.231%,0.306%,0.218%
K,2/9/23,3.430438995,-2.166717529,3.797008514,1.577606201,,2/9/23," $1,111 "," $2,266 "," $2,197 "," $2,408 ",0.310%,-0.096%,0.173%,0.066%
PM,2/9/23,-3.69720459,-6.667152405,-5.385353088,-4.352539063,,2/9/23," $1,107 "," $2,260 "," $2,192 "," $2,403 ",-0.333%,-0.294%,-0.245%,-0.181%
VTR,2/10/23,-3.443599701,-5.970649719,-8.621124268,-4.140777588,,2/10/23," $1,104 "," $2,254 "," $2,183 "," $2,399 ",-0.311%,-0.264%,-0.393%,-0.172%
FIS,2/13/23,-8.806945801,-7.930538177,-7.930538177,-5.484313965,,2/13/23," $1,095 "," $2,246 "," $2,176 "," $2,394 ",-0.798%,-0.352%,-0.363%,-0.229%
BIIB,2/15/23,3.429992676,-14.1000061,3.429992676,-14.1000061,,2/15/23," $1,098 "," $2,232 "," $2,179 "," $2,380 ",0.313%,-0.628%,0.158%,-0.589%
DVN,2/15/23,-6.63961792,-5.066394806,-6.715053558,-3.612232208,,2/15/23," $1,092 "," $2,227 "," $2,172 "," $2,376 ",-0.605%,-0.227%,-0.308%,-0.152%
HAS,2/16/23,0.440998077,-2.974369049,-6.070716858,-2.974369049,,2/16/23," $1,092 "," $2,224 "," $2,166 "," $2,373 ",0.040%,-0.134%,-0.279%,-0.125%
PARA,2/16/23,-6.688180923,-2.558763504,-3.498922348,-2.015996933,,2/16/23," $1,085 "," $2,221 "," $2,163 "," $2,371 ",-0.612%,-0.115%,-0.162%,-0.085%
PPL,2/17/23,0.139419556,-1.645769119,0.139419556,-2.014648438,,2/17/23," $1,086 "," $2,219 "," $2,163 "," $2,369 ",0.013%,-0.074%,0.006%,-0.085%
TAP,2/21/23,11.43270874,-3.209709167,3.6144104,-3.209709167,,2/21/23," $1,097 "," $2,216 "," $2,166 "," $2,366 ",1.053%,-0.145%,0.167%,-0.135%
DOC,2/22/23,-3.428943634,-1.62666893,-1.340156555,-0.70242691,,2/22/23," $1,094 "," $2,215 "," $2,165 "," $2,365 ",-0.313%,-0.073%,-0.062%,-0.030%
MMM,2/22/23,-4.807403564,-4.807403564,-2.669036865,-2.669036865,,2/22/23," $1,089 "," $2,210 "," $2,162 "," $2,362 ",-0.440%,-0.217%,-0.123%,-0.113%
PSA,2/22/23,0.974365234,11.74359131,11.74359131,8.376251221,,2/22/23," $1,090 "," $2,222 "," $2,174 "," $2,371 ",0.089%,0.531%,0.543%,0.355%
MOS,2/23/23,-12.06946945,2.849052429,5.492031097,2.849052429,,2/23/23," $1,078 "," $2,224 "," $2,180 "," $2,374 ",-1.108%,0.128%,0.253%,0.120%
PCG,2/23/23,1.956583023,0.56900692,1.068136215,0.499128342,,2/23/23," $1,080 "," $2,225 "," $2,181 "," $2,374 ",0.182%,0.026%,0.049%,0.021%
WBD,2/23/23,-2.839999199,-2.159999847,-3.399999619,-1.709999084,,2/23/23," $1,077 "," $2,223 "," $2,177 "," $2,373 ",-0.263%,-0.097%,-0.156%,-0.072%
EVRG,2/24/23,2.449928284,-2.408668518,3.478340149,-2.408668518,,2/24/23," $1,079 "," $2,220 "," $2,181 "," $2,370 ",0.228%,-0.108%,0.160%,-0.102%
PNW,2/27/23,6.09387207,4.314216614,6.09387207,4.314216614,,2/27/23," $1,085 "," $2,225 "," $2,187 "," $2,374 ",0.565%,0.194%,0.279%,0.182%
VTRS,2/27/23,-1.184855461,-0.892123222,-0.892123222,-0.438858986,,2/27/23," $1,084 "," $2,224 "," $2,186 "," $2,374 ",-0.109%,-0.040%,-0.041%,-0.018%
MNST,2/28/23,6.939998627,3.129997253,3.129997253,3.129997253,,2/28/23," $1,091 "," $2,227 "," $2,189 "," $2,377 ",0.640%,0.141%,0.143%,0.132%
NCLH,2/28/23,-0.279999733,-1.909999847,-0.279999733,-1.909999847,,2/28/23," $1,091 "," $2,225 "," $2,189 "," $2,375 ",-0.026%,-0.086%,-0.013%,-0.080%
CPB,3/8/23,-6.425811768,2.663009644,-6.425811768,2.663009644,,3/8/23," $1,084 "," $2,228 "," $2,182 "," $2,378 ",-0.589%,0.120%,-0.294%,0.112%
MMM,3/15/23,1.240867615,1.240867615,1.240867615,1.240867615,,3/15/23," $1,086 "," $2,229 "," $2,184 "," $2,379 ",0.114%,0.056%,0.057%,0.052%
MKC,3/28/23,5.805229187,5.153839111,9.762161255,5.153839111,,3/28/23," $1,091 "," $2,234 "," $2,193 "," $2,384 ",0.535%,0.231%,0.447%,0.217%
WBA,3/28/23,-4.373319626,2.295246124,-4.373319626,-2.442728043,,3/28/23," $1,087 "," $2,236 "," $2,189 "," $2,382 ",-0.401%,0.103%,-0.199%,-0.102%
LW,4/6/23,-1.570098877,6.379997253,6.379997253,4.870239258,,4/6/23," $1,085 "," $2,243 "," $2,195 "," $2,387 ",-0.144%,0.285%,0.291%,0.204%
CMA,4/20/23,5.372203827,-13.53924179,5.372203827,5.372203827,,4/20/23," $1,091 "," $2,229 "," $2,201 "," $2,392 ",0.495%,-0.604%,0.245%,0.225%
CHRW,4/26/23,5.377632141,6.928535461,6.928535461,6.928535461,,4/26/23," $1,096 "," $2,236 "," $2,208 "," $2,399 ",0.493%,0.311%,0.315%,0.290%
AAL,4/27/23,4.56000042,1.590000153,2.279999733,1.479999542,,4/27/23," $1,101 "," $2,238 "," $2,210 "," $2,400 ",0.416%,0.071%,0.103%,0.062%
CMS,4/27/23,-0.387935638,-2.551971436,-2.551971436,-1.255485535,,4/27/23," $1,100 "," $2,235 "," $2,207 "," $2,399 ",-0.035%,-0.114%,-0.115%,-0.052%
FIS,4/27/23,3.628299713,3.628299713,3.628299713,4.911693573,,4/27/23," $1,104 "," $2,239 "," $2,211 "," $2,404 ",0.330%,0.162%,0.164%,0.205%
IP,4/27/23,2.731082916,-1.817855835,2.731082916,-2.264205933,,4/27/23," $1,107 "," $2,237 "," $2,214 "," $2,402 ",0.247%,-0.081%,0.124%,-0.094%
LUV,4/27/23,3.220685959,2.497293472,4.246370316,2.497293472,,4/27/23," $1,110 "," $2,239 "," $2,218 "," $2,404 ",0.291%,0.112%,0.192%,0.104%
XEL,4/27/23,-6.555938721,-3.503330231,-3.503330231,-2.243270874,,4/27/23," $1,103 "," $2,236 "," $2,215 "," $2,402 ",-0.591%,-0.156%,-0.158%,-0.093%
TAP,5/2/23,1.818386078,-2.84740448,1.818386078,-4.024974823,,5/2/23," $1,105 "," $2,233 "," $2,216 "," $2,398 ",0.165%,-0.127%,0.082%,-0.168%
CVS,5/3/23,6.639785767,6.639785767,6.639785767,6.639785767,,5/3/23," $1,112 "," $2,240 "," $2,223 "," $2,405 ",0.601%,0.297%,0.300%,0.277%
EL,5/3/23,-39.11927795,-12.5223999,-28.94760132,-17.63809204,,5/3/23," $1,073 "," $2,227 "," $2,194 "," $2,387 ",-3.518%,-0.559%,-1.302%,-0.733%
DOC,5/4/23,0.412454605,0.412454605,0.412454605,0.412454605,,5/4/23," $1,073 "," $2,228 "," $2,194 "," $2,388 ",0.038%,0.019%,0.019%,0.017%
FRT,5/4/23,5.186294556,-7.612220764,-9.950790405,-7.612220764,,5/4/23," $1,078 "," $2,220 "," $2,185 "," $2,380 ",0.483%,-0.342%,-0.453%,-0.319%
K,5/4/23,-3.161724091,-1.824001312,-3.549636841,-1.824001312,,5/4/23," $1,075 "," $2,218 "," $2,181 "," $2,378 ",-0.293%,-0.082%,-0.162%,-0.077%
PCG,5/4/23,0.349391937,-0.678813934,-0.678813934,-0.379335403,,5/4/23," $1,076 "," $2,218 "," $2,180 "," $2,378 ",0.032%,-0.031%,-0.031%,-0.016%
PNW,5/4/23,0.417160034,-3.149513245,0.417160034,4.590644836,,5/4/23," $1,076 "," $2,214 "," $2,181 "," $2,382 ",0.039%,-0.142%,0.019%,0.193%
PPL,5/4/23,-2.277122498,-1.078393936,-1.078393936,-1.078393936,,5/4/23," $1,074 "," $2,213 "," $2,180 "," $2,381 ",-0.212%,-0.049%,-0.049%,-0.045%
PSA,5/4/23,-0.280395508,9.203216553,13.76086426,8.520782471,,5/4/23," $1,073 "," $2,223 "," $2,193 "," $2,390 ",-0.026%,0.416%,0.631%,0.358%
D,5/5/23,-6.183403015,-3.410610199,-5.662548065,-3.410610199,,5/5/23," $1,067 "," $2,219 "," $2,188 "," $2,386 ",-0.576%,-0.153%,-0.258%,-0.143%
EVRG,5/5/23,-4.433460236,-2.151184082,-3.051269531,-2.151184082,,5/5/23," $1,063 "," $2,217 "," $2,185 "," $2,384 ",-0.415%,-0.097%,-0.139%,-0.090%
VTRS,5/8/23,1.247588158,1.247588158,1.247588158,1.247588158,,5/8/23," $1,064 "," $2,218 "," $2,186 "," $2,385 ",0.117%,0.056%,0.057%,0.052%
DVN,5/9/23,1.217441559,5.292881012,1.217441559,4.422306061,,5/9/23," $1,065 "," $2,223 "," $2,187 "," $2,390 ",0.114%,0.239%,0.056%,0.185%
VTR,5/9/23,-1.430614471,-3.811496735,-3.811496735,-1.991504669,,5/9/23," $1,064 "," $2,220 "," $2,183 "," $2,388 ",-0.134%,-0.171%,-0.174%,-0.083%
VFC,5/23/23,0.687173843,0.687173843,0.687173843,0.687173843,,5/23/23," $1,065 "," $2,220 "," $2,184 "," $2,389 ",0.065%,0.031%,0.031%,0.029%
CPB,6/7/23,-3.878673553,-2.322727203,-2.322727203,-1.327312469,,6/7/23," $1,061 "," $2,218 "," $2,182 "," $2,387 ",-0.364%,-0.105%,-0.106%,-0.056%
MKC,6/29/23,-17.56541443,-7.486244202,-8.765678406,-5.786849976,,6/29/23," $1,043 "," $2,211 "," $2,173 "," $2,381 ",-1.656%,-0.338%,-0.402%,-0.242%
AAL,7/20/23,-5.990000725,-1.790000916,-1.790000916,-1.210000992,,7/20/23," $1,037 "," $2,209 "," $2,171 "," $2,380 ",-0.574%,-0.081%,-0.082%,-0.051%
PM,7/20/23,-5.84677887,-3.361984253,-2.206596375,-1.86566925,,7/20/23," $1,031 "," $2,205 "," $2,169 "," $2,378 ",-0.564%,-0.152%,-0.102%,-0.078%
TFC,7/20/23,6.477258682,-1.858036041,-4.266937256,-2.785272598,,7/20/23," $1,038 "," $2,204 "," $2,165 "," $2,376 ",0.628%,-0.084%,-0.197%,-0.117%
CMA,7/21/23,-11.49010849,-5.065654755,-7.731910706,-5.065654755,,7/21/23," $1,026 "," $2,198 "," $2,157 "," $2,370 ",-1.107%,-0.230%,-0.357%,-0.213%
NCLH,8/1/23,-6.309999466,-3.75,-5.829999924,-2.869998932,,8/1/23," $1,020 "," $2,195 "," $2,151 "," $2,368 ",-0.615%,-0.171%,-0.270%,-0.121%
SWK,8/1/23,-20.49086761,-8.354598999,-10.57349396,-8.354598999,,8/1/23, $999 ," $2,186 "," $2,141 "," $2,359 ",-2.009%,-0.381%,-0.492%,-0.353%
TAP,8/1/23,-8.076137543,-6.873176575,-8.076137543,-6.873176575,,8/1/23, $991 ," $2,179 "," $2,132 "," $2,352 ",-0.808%,-0.314%,-0.377%,-0.291%
VFC,8/1/23,-1.933300018,-1.726886749,-2.641010284,-1.726886749,,8/1/23, $989 ," $2,178 "," $2,130 "," $2,351 ",-0.195%,-0.079%,-0.124%,-0.073%
CHRW,8/2/23,-15.00717926,-3.991821289,2.486381531,2.486381531,,8/2/23, $974 ," $2,174 "," $2,132 "," $2,353 ",-1.517%,-0.183%,0.117%,0.106%
CVS,8/2/23,-6.822654724,-3.387245178,-9.247550964,-3.387245178,,8/2/23, $968 ," $2,170 "," $2,123 "," $2,350 ",-0.700%,-0.156%,-0.434%,-0.144%
DVN,8/2/23,-4.906238556,3.042228699,-5.70803833,3.042228699,,8/2/23, $963 ," $2,173 "," $2,117 "," $2,353 ",-0.507%,0.140%,-0.269%,0.129%
FIS,8/2/23,-7.705303192,-3.130683899,-4.200183868,-3.130683899,,8/2/23, $955 ," $2,170 "," $2,113 "," $2,350 ",-0.800%,-0.144%,-0.198%,-0.133%
FRT,8/2/23,-5.971054077,-4.491928101,-7.036499023,-4.491928101,,8/2/23, $949 ," $2,166 "," $2,106 "," $2,345 ",-0.625%,-0.207%,-0.333%,-0.191%
MOS,8/2/23,-7.602336884,-4.631393433,-4.631393433,-3.768547058,,8/2/23, $941 ," $2,161 "," $2,101 "," $2,341 ",-0.801%,-0.214%,-0.220%,-0.161%
XYL,8/2/23,-18.01927948,-6.333381653,-9.633468628,-6.333381653,,8/2/23, $923 ," $2,155 "," $2,092 "," $2,335 ",-1.914%,-0.293%,-0.458%,-0.270%
BDX,8/3/23,-35.1164093,12.2093811,-35.1164093,-15.98876953,,8/3/23, $888 ," $2,167 "," $2,057 "," $2,319 ",-3.803%,0.567%,-1.679%,-0.685%
HAS,8/3/23,-16.05601501,5.33921051,6.635597229,4.407730103,,8/3/23, $872 ," $2,172 "," $2,063 "," $2,323 ",-1.808%,0.246%,0.323%,0.190%
K,8/3/23,-9.325309753,-1.308086395,-3.779918671,-2.516941071,,8/3/23, $863 ," $2,171 "," $2,060 "," $2,321 ",-1.069%,-0.060%,-0.183%,-0.108%
MNST,8/3/23,-5.319999695,-2.869998932,-2.869998932,-2.869998932,,8/3/23, $858 ," $2,168 "," $2,057 "," $2,318 ",-0.617%,-0.132%,-0.139%,-0.124%
PNW,8/3/23,-3.114517212,-2.584472656,-3.211296082,-2.584472656,,8/3/23, $854 ," $2,166 "," $2,053 "," $2,316 ",-0.363%,-0.119%,-0.156%,-0.111%
PSA,8/3/23,-43.72561646,-10.81347656,-10.81347656,-10.81347656,,8/3/23, $811 ," $2,155 "," $2,043 "," $2,305 ",-5.117%,-0.499%,-0.527%,-0.467%
WBD,8/3/23,-3.490000725,1.079999924,1.579999924,1.079999924,,8/3/23, $807 ," $2,156 "," $2,044 "," $2,306 ",-0.430%,0.050%,0.077%,0.047%
D,8/4/23,-4.73822403,-2.491943359,-2.962322235,-2.491943359,,8/4/23, $802 ," $2,153 "," $2,041 "," $2,303 ",-0.587%,-0.116%,-0.145%,-0.108%
EVRG,8/4/23,-6.120613098,-1.649356842,-2.969539642,-1.196453094,,8/4/23, $796 ," $2,152 "," $2,038 "," $2,302 ",-0.763%,-0.077%,-0.145%,-0.052%
LYB,8/4/23,-3.884216309,3.445045471,6.239326477,3.445045471,,8/4/23, $792 ," $2,155 "," $2,045 "," $2,306 ",-0.488%,0.160%,0.306%,0.150%
PPL,8/4/23,1.032341003,-0.895484924,-0.577732086,-0.577732086,,8/4/23, $794 ," $2,154 "," $2,044 "," $2,305 ",0.130%,-0.042%,-0.028%,-0.025%
VTR,8/4/23,-0.360626221,-2.741592407,-2.741592407,-1.317893982,,8/4/23, $793 ," $2,152 "," $2,041 "," $2,304 ",-0.045%,-0.127%,-0.134%,-0.057%
EL,8/16/23,-56.09152222,-26.50340271,-23.42047119,-21.50964355,,8/16/23, $737 ," $2,125 "," $2,018 "," $2,282 ",-7.072%,-1.232%,-1.147%,-0.934%
CPB,8/31/23,1.87972641,1.87972641,1.87972641,-3.173244476,,8/31/23, $739 ," $2,127 "," $2,020 "," $2,279 ",0.255%,0.088%,0.093%,-0.139%
MMM,10/24/23,3.683288574,5.387687683,16.34896851,7.993232727,,10/24/23, $743 ," $2,132 "," $2,036 "," $2,287 ",0.498%,0.253%,0.809%,0.351%
BA,10/25/23,-13.3999939,17.32000732,30.98001099,17.32000732,,10/25/23, $729 ," $2,150 "," $2,067 "," $2,304 ",-1.804%,0.812%,1.522%,0.757%
CMS,10/26/23,6.241016388,2.763462067,3.647930145,2.517776489,,10/26/23, $735 ," $2,152 "," $2,071 "," $2,307 ",0.856%,0.129%,0.176%,0.109%
EG,10/26/23,-13.42315674,23.44290161,18.90625,12.22937012,,10/26/23, $722 ," $2,176 "," $2,090 "," $2,319 ",-1.825%,1.089%,0.913%,0.530%
LUV,10/26/23,4.109426498,4.519371033,7.772197723,3.841464996,,10/26/23, $726 ," $2,180 "," $2,097 "," $2,323 ",0.569%,0.208%,0.372%,0.166%
PCG,10/26/23,0.777932167,0.788624763,1.517350197,0.788624763,,10/26/23, $727 ," $2,181 "," $2,099 "," $2,324 ",0.107%,0.036%,0.072%,0.034%
CHTR,10/27/23,-117.3899994,30.79998779,40.61999512,30.79998779,,10/27/23, $610 ," $2,212 "," $2,140 "," $2,354 ",-16.149%,1.412%,1.935%,1.325%
LYB,10/27/23,13.80439758,5.70110321,3.249526978,2.17275238,,10/27/23, $623 ," $2,218 "," $2,143 "," $2,357 ",2.265%,0.258%,0.152%,0.092%
SWK,10/27/23,4.376350403,6.655906677,6.655906677,6.655906677,,10/27/23, $628 ," $2,224 "," $2,149 "," $2,363 ",0.702%,0.300%,0.311%,0.282%
XEL,10/27/23,-2.17547226,2.680511475,2.680511475,2.165779114,,10/27/23, $626 ," $2,227 "," $2,152 "," $2,365 ",-0.347%,0.121%,0.125%,0.092%
BEN,10/31/23,1.070867538,2.739982605,2.739982605,1.70766449,,10/31/23, $627 ," $2,230 "," $2,155 "," $2,367 ",0.171%,0.123%,0.127%,0.072%
PSA,10/31/23,51.3894043,14.08869934,14.08869934,9.2472229,,10/31/23, $678 ," $2,244 "," $2,169 "," $2,376 ",8.201%,0.632%,0.654%,0.391%
CHRW,11/1/23,-8.041610718,6.322319031,6.322319031,4.795707703,,11/1/23, $670 ," $2,250 "," $2,175 "," $2,381 ",-1.186%,0.282%,0.291%,0.202%
CVS,11/1/23,-11.02415848,4.629493713,4.629493713,4.629493713,,11/1/23, $659 ," $2,255 "," $2,180 "," $2,386 ",-1.645%,0.206%,0.213%,0.194%
EL,11/1/23,23.73954773,21.23567963,21.23567963,18.03456879,,11/1/23, $683 ," $2,276 "," $2,201 "," $2,404 ",3.603%,0.942%,0.974%,0.756%
NCLH,11/1/23,5.989999771,3.319999695,5.989999771,5.079999924,,11/1/23, $689 ," $2,279 "," $2,207 "," $2,409 ",0.877%,0.146%,0.272%,0.211%
BAX,11/2/23,3.142459869,4.895336151,6.588516235,4.895336151,,11/2/23, $692 ," $2,284 "," $2,214 "," $2,414 ",0.456%,0.215%,0.299%,0.203%
FRT,11/2/23,8.051956177,6.247390747,6.247390747,4.319900513,,11/2/23, $700 ," $2,290 "," $2,220 "," $2,418 ",1.164%,0.274%,0.282%,0.179%
MNST,11/2/23,3.189998627,3.479999542,4.680000305,2.900001526,,11/2/23, $703 ," $2,294 "," $2,225 "," $2,421 ",0.456%,0.152%,0.211%,0.120%
PARA,11/2/23,-0.814565659,1.817320824,2.2123909,1.817320824,,11/2/23, $702 ," $2,296 "," $2,227 "," $2,423 ",-0.116%,0.079%,0.099%,0.075%
PNW,11/2/23,-5.159309387,-4.11831665,-5.159309387,-6.079864502,,11/2/23, $697 ," $2,292 "," $2,222 "," $2,417 ",-0.735%,-0.179%,-0.232%,-0.251%
TAP,11/2/23,3.795684814,4.041870117,5.351570129,4.041870117,,11/2/23, $701 ," $2,296 "," $2,227 "," $2,421 ",0.545%,0.176%,0.241%,0.167%
D,11/3/23,2.545108795,4.16173172,6.313991547,3.475009918,,11/3/23, $703 ," $2,300 "," $2,233 "," $2,424 ",0.363%,0.181%,0.284%,0.144%
VTR,11/3/23,0.50945282,2.60585022,6.27154541,3.01423645,,11/3/23, $704 ," $2,302 "," $2,240 "," $2,427 ",0.072%,0.113%,0.281%,0.124%
EVRG,11/7/23,-0.145225525,4.081150055,4.081150055,-2.197086334,,11/7/23, $704 ," $2,307 "," $2,244 "," $2,425 ",-0.021%,0.177%,0.182%,-0.091%
FIS,11/7/23,16.51760864,3.297805786,5.702461243,3.297805786,,11/7/23, $720 ," $2,310 "," $2,249 "," $2,428 ",2.347%,0.143%,0.254%,0.136%
VTRS,11/7/23,3.209121704,0.653030396,1.093735695,0.653030396,,11/7/23, $724 ," $2,310 "," $2,250 "," $2,429 ",0.446%,0.028%,0.049%,0.027%
BIIB,11/8/23,-5.040008545,14.41999817,17.34999084,14.41999817,,11/8/23, $718 ," $2,325 "," $2,268 "," $2,444 ",-0.697%,0.624%,0.771%,0.594%
DVN,11/8/23,0.608860016,2.398178101,0.608860016,2.231048584,,11/8/23, $719 ," $2,327 "," $2,268 "," $2,446 ",0.085%,0.103%,0.027%,0.091%
K,11/8/23,10.27061844,6.212173462,6.212173462,3.79932785,,11/8/23, $729 ," $2,334 "," $2,275 "," $2,450 ",1.428%,0.267%,0.274%,0.155%
MOS,11/8/23,-0.358491898,3.078796387,4.451511383,3.078796387,,11/8/23, $729 ," $2,337 "," $2,279 "," $2,453 ",-0.049%,0.132%,0.196%,0.126%
WBD,11/8/23,-0.789999962,1.31000042,2.480000496,1.450000763,,11/8/23, $728 ," $2,338 "," $2,282 "," $2,454 ",-0.108%,0.056%,0.109%,0.059%
BDX,11/9/23,9.948272705,11.74081421,9.948272705,9.101989746,,11/9/23, $738 ," $2,350 "," $2,292 "," $2,463 ",1.366%,0.502%,0.436%,0.371%
CPB,12/6/23,0.410751343,2.048503876,1.121799469,1.121799469,,12/6/23, $739 ," $2,352 "," $2,293 "," $2,464 ",0.056%,0.087%,0.049%,0.046%
LW,1/4/24,-23.2578125,-23.2578125,-23.2578125,4.692741394,,1/4/24, $715 ," $2,328 "," $2,269 "," $2,469 ",-3.149%,-0.989%,-1.014%,0.190%
PM,2/8/24,9.741516113,2.122543335,1.518875122,0.963905334,,2/8/24, $725 ," $2,331 "," $2,271 "," $2,470 ",1.362%,0.091%,0.067%,0.039%
FRT,2/12/24,5.211402893,5.211402893,5.211402893,4.479377747,,2/12/24, $730 ," $2,336 "," $2,276 "," $2,474 ",0.719%,0.224%,0.229%,0.181%
BIIB,2/13/24,-24.6599884,-14.62998962,-14.62998962,-9.659988403,,2/13/24, $706 ," $2,321 "," $2,261 "," $2,465 ",-3.377%,-0.626%,-0.643%,-0.390%
HAS,2/13/24,14.27285767,3.719055176,5.400543213,5.400543213,,2/13/24, $720 ," $2,325 "," $2,267 "," $2,470 ",2.023%,0.160%,0.239%,0.219%
TAP,2/13/24,-3.571220398,2.130916595,6.553798676,3.132507324,,2/13/24, $716 ," $2,327 "," $2,273 "," $2,473 ",-0.496%,0.092%,0.289%,0.127%
VTR,2/15/24,2.444335938,2.444335938,-2.055809021,-1.540164948,,2/15/24, $719 ," $2,329 "," $2,271 "," $2,472 ",0.341%,0.105%,-0.090%,-0.062%
PPL,2/16/24,1.601306915,1.135576248,1.601306915,1.026573181,,2/16/24, $720 ," $2,331 "," $2,273 "," $2,473 ",0.223%,0.049%,0.070%,0.042%
MMM,2/21/24,10.26317596,10.26317596,5.820785522,5.820785522,,2/21/24, $731 ," $2,341 "," $2,279 "," $2,479 ",1.425%,0.440%,0.256%,0.235%
PSA,2/21/24,-25.22290039,-23.17550659,-23.17550659,-19.67416382,,2/21/24, $705 ," $2,318 "," $2,256 "," $2,459 ",-3.452%,-0.990%,-1.017%,-0.794%
D,2/22/24,6.11272049,2.678146362,4.167316437,2.200950623,,2/22/24, $712 ," $2,320 "," $2,260 "," $2,461 ",0.867%,0.116%,0.185%,0.090%
MOS,2/22/24,-3.567518234,-3.567518234,-3.567518234,-3.567518234,,2/22/24, $708 ," $2,317 "," $2,256 "," $2,458 ",-0.501%,-0.154%,-0.158%,-0.145%
PCG,2/22/24,0.429981232,0.429981232,0.429981232,0.429981232,,2/22/24, $708 ," $2,317 "," $2,257 "," $2,458 ",0.061%,0.019%,0.019%,0.017%
WBD,2/23/24,-0.569999695,-1.249999523,-1.249999523,-1.249999523,,2/23/24, $708 ," $2,316 "," $2,255 "," $2,457 ",-0.080%,-0.054%,-0.055%,-0.051%
NCLH,2/27/24,-3.010000229,-3.010000229,-3.010000229,-3.010000229,,2/27/24, $705 ," $2,313 "," $2,252 "," $2,454 ",-0.425%,-0.130%,-0.133%,-0.123%
DVN,2/28/24,6.667247772,1.828647614,3.323020935,1.396064758,,2/28/24, $711 ," $2,315 "," $2,256 "," $2,455 ",0.946%,0.079%,0.148%,0.057%
MMM,3/13/24,9.429458618,6.956626892,9.429458618,6.956626892,,3/13/24, $721 ," $2,322 "," $2,265 "," $2,462 ",1.325%,0.301%,0.418%,0.283%
MKC,3/26/24,0,0,0,0,,3/26/24, $721 ," $2,322 "," $2,265 "," $2,462 ",0.000%,0.000%,0.000%,0.000%
TXT,4/25/24,7.739753723,9.13974762,9.13974762,6.209747314,,4/25/24, $729 ," $2,331 "," $2,274 "," $2,468 ",1.074%,0.394%,0.403%,0.252%
